tweet_id,screen_name,party,url,filename,relative_path
1048204736132997120,RepRaskin,Democrat,http://pbs.twimg.com/media/Dov4pdRXgAAtRQu.jpg,1048204736132997120_5626983766b9.jpg,tweet_images/1048204736132997120_5626983766b9.jpg
894965117397237760,RepJayapal,Democrat,http://pbs.twimg.com/media/DGuNeugU0AAJ4Si.jpg,894965117397237760_56cd09b4a8fe.jpg,tweet_images/894965117397237760_56cd09b4a8fe.jpg
1328443791787888640,SenAmyKlobuchar,Democrat,http://pbs.twimg.com/media/Em8YEy1XMAAj_Vq.jpg,1328443791787888640_c9fde3d95361.jpg,tweet_images/1328443791787888640_c9fde3d95361.jpg
1436358808591224835,RepBrianFitz,Republican,http://pbs.twimg.com/media/E-7pqfTXEAkAUDo.jpg,1436358808591224835_a06497305bb0.jpg,tweet_images/1436358808591224835_a06497305bb0.jpg
1072626124579106817,repmarkpocan,Democrat,http://pbs.twimg.com/media/DuJ9jIsWkAEsDU0.jpg,1072626124579106817_c18211069ac0.jpg,tweet_images/1072626124579106817_c18211069ac0.jpg
1225850373900034050,RepRalphNorman,Republican,http://pbs.twimg.com/media/EQMYZyvWsAATFdz.jpg,1225850373900034050_e5d32cd1ce50.jpg,tweet_images/1225850373900034050_e5d32cd1ce50.jpg
1483630104723038218,RepJohnCurtis,Republican,http://pbs.twimg.com/media/FJbppB6XwAYsf7N.jpg,1483630104723038218_c6a07a637c26.jpg,tweet_images/1483630104723038218_c6a07a637c26.jpg
1104200128469131265,SenJackyRosen,Democrat,http://pbs.twimg.com/media/D1LFwAMWwAAwKKS.jpg,1104200128469131265_9b9cb4031b88.jpg,tweet_images/1104200128469131265_9b9cb4031b88.jpg
1104200128469131265,SenJackyRosen,Democrat,http://pbs.twimg.com/media/D1LFwAQXcAAxkSj.jpg,1104200128469131265_9ff3d3a4e10a.jpg,tweet_images/1104200128469131265_9ff3d3a4e10a.jpg
1636822909715922956,RepNikema,Democrat,http://pbs.twimg.com/media/Frcpv43WwA8xlPW.jpg,1636822909715922956_d54495dc9ae3.jpg,tweet_images/1636822909715922956_d54495dc9ae3.jpg
1249736519172030474,RepYvetteClarke,Democrat,http://pbs.twimg.com/media/EVf0vLTXgAEytyV.jpg,1249736519172030474_8aa7c789ff58.jpg,tweet_images/1249736519172030474_8aa7c789ff58.jpg
1397177232460759045,RepYvetteClarke,Democrat,http://pbs.twimg.com/media/E18HzloWEAETz0t.jpg,1397177232460759045_cd57c1a341e5.jpg,tweet_images/1397177232460759045_cd57c1a341e5.jpg
1232470332801290241,RepThompson,Democrat,http://pbs.twimg.com/media/ERplWliWkAEbtoj.jpg,1232470332801290241_eb5aa0c992b0.jpg,tweet_images/1232470332801290241_eb5aa0c992b0.jpg
1539248774261919748,RepKatCammack,Republican,http://pbs.twimg.com/media/FVt09lLWQAEplnE.jpg,1539248774261919748_8dc900589d51.jpg,tweet_images/1539248774261919748_8dc900589d51.jpg
1622670361300025344,RepHageman,Republican,http://pbs.twimg.com/media/FoTVpRuXoAElxgD.jpg,1622670361300025344_01b685454cc6.jpg,tweet_images/1622670361300025344_01b685454cc6.jpg
1468248898972094479,RepAndyBarr,Republican,http://pbs.twimg.com/media/FGBEl6VXMAkODs7.jpg,1468248898972094479_930c9fc306ee.jpg,tweet_images/1468248898972094479_930c9fc306ee.jpg
1518985464082010112,RepKweisiMfume,Democrat,http://pbs.twimg.com/media/FRSFOhzX0AE7V0I.jpg,1518985464082010112_5813e17fac83.jpg,tweet_images/1518985464082010112_5813e17fac83.jpg
1518985464082010112,RepKweisiMfume,Democrat,http://pbs.twimg.com/media/FRSFOhyXwAIc4rm.jpg,1518985464082010112_f05225d29aba.jpg,tweet_images/1518985464082010112_f05225d29aba.jpg
1518985464082010112,RepKweisiMfume,Democrat,http://pbs.twimg.com/media/FRSFOh0XIAEuFK_.jpg,1518985464082010112_a0453ac77298.jpg,tweet_images/1518985464082010112_a0453ac77298.jpg
1518985464082010112,RepKweisiMfume,Democrat,http://pbs.twimg.com/media/FRSFOhyWYAIDa9S.jpg,1518985464082010112_67c184427a55.jpg,tweet_images/1518985464082010112_67c184427a55.jpg
1261011953331441666,BettyMcCollum04,Democrat,http://pbs.twimg.com/media/EX_q6DgXkAIfDic.jpg,1261011953331441666_39598209d613.jpg,tweet_images/1261011953331441666_39598209d613.jpg
1065228335784099840,SenatorFischer,Republican,http://pbs.twimg.com/media/DseKN5pWwAIOEnc.jpg,1065228335784099840_23c3db8ce59e.jpg,tweet_images/1065228335784099840_23c3db8ce59e.jpg
1664201578952228888,RepKweisiMfume,Democrat,http://pbs.twimg.com/media/FxgBxOnXsAA-Q74.jpg,1664201578952228888_13f27b78a6fc.jpg,tweet_images/1664201578952228888_13f27b78a6fc.jpg
1504515564022206464,Jim_Jordan,Republican,http://pbs.twimg.com/media/FOEc7clWYAcHWU6.jpg,1504515564022206464_3c4f22680811.jpg,tweet_images/1504515564022206464_3c4f22680811.jpg
1275158970068598784,SenatorShaheen,Democrat,http://pbs.twimg.com/media/EbJGGp6WoAIRI88.jpg,1275158970068598784_2e85c9eec451.jpg,tweet_images/1275158970068598784_2e85c9eec451.jpg
1275158970068598784,SenatorShaheen,Democrat,http://pbs.twimg.com/media/EbJGIOIXgAo0Wfj.jpg,1275158970068598784_8415cc34efc0.jpg,tweet_images/1275158970068598784_8415cc34efc0.jpg
1275158970068598784,SenatorShaheen,Democrat,http://pbs.twimg.com/media/EbJGKGtWkAMkvJT.jpg,1275158970068598784_753dd6de2416.jpg,tweet_images/1275158970068598784_753dd6de2416.jpg
1275158970068598784,SenatorShaheen,Democrat,http://pbs.twimg.com/media/EbJGLiYWkAILJdj.jpg,1275158970068598784_3b0bc33af462.jpg,tweet_images/1275158970068598784_3b0bc33af462.jpg
1126947544423178242,SenTinaSmith,Democrat,http://pbs.twimg.com/media/D6O4gS2WsAcG6yG.jpg,1126947544423178242_bbb382cf4ea0.jpg,tweet_images/1126947544423178242_bbb382cf4ea0.jpg
1126947544423178242,SenTinaSmith,Democrat,http://pbs.twimg.com/media/D6O4gS5W0AEfeHr.jpg,1126947544423178242_6cf8e495157a.jpg,tweet_images/1126947544423178242_6cf8e495157a.jpg
1465398667435778048,RepMikeLevin,Democrat,http://pbs.twimg.com/media/FFVPsngVUAcQXms.jpg,1465398667435778048_ed16aa0c1761.jpg,tweet_images/1465398667435778048_ed16aa0c1761.jpg
1421833595845451780,RepJoeNeguse,Democrat,http://pbs.twimg.com/media/E7k0V4rX0AQkicG.jpg,1421833595845451780_e4aa53de4392.jpg,tweet_images/1421833595845451780_e4aa53de4392.jpg
1239661146484940802,RepDwightEvans,Democrat,http://pbs.twimg.com/media/ETQAU4CWkAA-Afo.jpg,1239661146484940802_3ebda847fc7c.jpg,tweet_images/1239661146484940802_3ebda847fc7c.jpg
1310480314054049792,RepThompson,Democrat,http://pbs.twimg.com/media/Ei_CuqvXkAAg_DX.jpg,1310480314054049792_515006f8ed77.jpg,tweet_images/1310480314054049792_515006f8ed77.jpg
1525148519937474568,RepMikeJohnson,Republican,http://pbs.twimg.com/media/FSpedt3WUAAQzGd.jpg,1525148519937474568_ca66f62fa67d.jpg,tweet_images/1525148519937474568_ca66f62fa67d.jpg
1095670201637658624,RepBenCline,Republican,http://pbs.twimg.com/media/DzSaFr6W0AA5YsW.jpg,1095670201637658624_1f28931eeb11.jpg,tweet_images/1095670201637658624_1f28931eeb11.jpg
1659673869743996929,RepKamlagerDove,Democrat,http://pbs.twimg.com/media/FwhYEnNWAAA4GsC.jpg,1659673869743996929_01aa5a1ea954.jpg,tweet_images/1659673869743996929_01aa5a1ea954.jpg
1182336612308525056,RepRickLarsen,Democrat,http://pbs.twimg.com/media/EGiA3ppWwAAlEOe.jpg,1182336612308525056_db300604b015.jpg,tweet_images/1182336612308525056_db300604b015.jpg
1568020731967029248,RepJimmyPanetta,Democrat,http://pbs.twimg.com/media/FcK6iz8X0AATsTP.jpg,1568020731967029248_063c53c154d9.jpg,tweet_images/1568020731967029248_063c53c154d9.jpg
1568020731967029248,RepJimmyPanetta,Democrat,http://pbs.twimg.com/media/FcK6iz6X0AAEtXL.jpg,1568020731967029248_c8d875d05f7b.jpg,tweet_images/1568020731967029248_c8d875d05f7b.jpg
1375185021175140354,RepSwalwell,Democrat,http://pbs.twimg.com/media/ExV1LZdXEAcVtRH.jpg,1375185021175140354_c534779b6236.jpg,tweet_images/1375185021175140354_c534779b6236.jpg
943211445747056641,RepHalRogers,Republican,http://pbs.twimg.com/media/DRb1zLfXkAIhafu.jpg,943211445747056641_89a80265ee69.jpg,tweet_images/943211445747056641_89a80265ee69.jpg
1005794686630539266,RepCohen,Democrat,http://pbs.twimg.com/media/DfRW-coUEAINRLP.jpg,1005794686630539266_a7cdb9d16704.jpg,tweet_images/1005794686630539266_a7cdb9d16704.jpg
1040271198834315265,rep_stevewomack,Republican,http://pbs.twimg.com/media/Dm_InupXoAInHVV.jpg,1040271198834315265_4c2948951371.jpg,tweet_images/1040271198834315265_4c2948951371.jpg
1588536025420554241,RepMcGovern,Democrat,http://pbs.twimg.com/media/Fgucq05XgAEb0Wc.jpg,1588536025420554241_cead2380a9bf.jpg,tweet_images/1588536025420554241_cead2380a9bf.jpg
1027631532993925120,KenCalvert,Republican,http://pbs.twimg.com/media/DkLg2EFVAAEMD13.jpg,1027631532993925120_a2c644caa4c3.jpg,tweet_images/1027631532993925120_a2c644caa4c3.jpg
1459912042702413833,RepWilson,Democrat,http://pbs.twimg.com/media/FEKmQGhWUAUDUGi.jpg,1459912042702413833_02da85479566.jpg,tweet_images/1459912042702413833_02da85479566.jpg
1457833407711485958,SenRickScott,Republican,http://pbs.twimg.com/media/FDtDsRHWYAg1zCW.jpg,1457833407711485958_649eb3183546.jpg,tweet_images/1457833407711485958_649eb3183546.jpg
1457833407711485958,SenRickScott,Republican,http://pbs.twimg.com/media/FDtDsRFWQAImj5h.jpg,1457833407711485958_24a28468caea.jpg,tweet_images/1457833407711485958_24a28468caea.jpg
1578144759230918656,RepYvetteClarke,Democrat,http://pbs.twimg.com/media/FeaoIHFWAAE4uVU.jpg,1578144759230918656_77e89880a97a.jpg,tweet_images/1578144759230918656_77e89880a97a.jpg
1465838347105054726,RepTerriSewell,Democrat,http://pbs.twimg.com/media/FFepT95X0AE2MUo.jpg,1465838347105054726_f43cca90b627.jpg,tweet_images/1465838347105054726_f43cca90b627.jpg
1103384765367906305,RepLaHood,Republican,http://pbs.twimg.com/media/D0_4lJhX0AI-FVW.jpg,1103384765367906305_f61646c1fff6.jpg,tweet_images/1103384765367906305_f61646c1fff6.jpg
1103384765367906305,RepLaHood,Republican,http://pbs.twimg.com/media/D0_4mfGWoAEUMlq.jpg,1103384765367906305_681e8250ac00.jpg,tweet_images/1103384765367906305_681e8250ac00.jpg
1012752793621450753,SenTinaSmith,Democrat,http://pbs.twimg.com/media/Dg4FLY_WkAA1IPU.jpg,1012752793621450753_0e98bcd3e3e8.jpg,tweet_images/1012752793621450753_0e98bcd3e3e8.jpg
1626284289997373445,RepMikeJohnson,Republican,http://pbs.twimg.com/media/FpGeznmWAAANTeD.jpg,1626284289997373445_4023aef314a4.jpg,tweet_images/1626284289997373445_4023aef314a4.jpg
1626284289997373445,RepMikeJohnson,Republican,http://pbs.twimg.com/media/FpGeznpWAAIaHCU.jpg,1626284289997373445_3b498cdb97ab.jpg,tweet_images/1626284289997373445_3b498cdb97ab.jpg
1626284289997373445,RepMikeJohnson,Republican,http://pbs.twimg.com/media/FpGeznnXEAEti6i.jpg,1626284289997373445_09045a9a3b3a.jpg,tweet_images/1626284289997373445_09045a9a3b3a.jpg
1045363936084799488,JoaquinCastrotx,Democrat,http://pbs.twimg.com/media/DoHgxkjVsAAPAqw.jpg,1045363936084799488_fd37cf7b5107.jpg,tweet_images/1045363936084799488_fd37cf7b5107.jpg
1447702896477409282,RepAshleyHinson,Republican,http://pbs.twimg.com/media/FBbCtN4WQAQd3xu.jpg,1447702896477409282_a1d071b1e780.jpg,tweet_images/1447702896477409282_a1d071b1e780.jpg
952297016314404865,RepJayapal,Democrat,http://pbs.twimg.com/media/DTRX3zBVoAAQ9-Y.jpg,952297016314404865_70b74a037f19.jpg,tweet_images/952297016314404865_70b74a037f19.jpg
1435682954970345478,RepJimBanks,Republican,http://pbs.twimg.com/media/E-yJWb5X0Aw_46p.jpg,1435682954970345478_b969d5e34874.jpg,tweet_images/1435682954970345478_b969d5e34874.jpg
1080555967073390592,RepEspaillat,Democrat,http://pbs.twimg.com/media/Dv7n7FgXQAEb9Zp.jpg,1080555967073390592_c23d31de8fa4.jpg,tweet_images/1080555967073390592_c23d31de8fa4.jpg
1260265785861210112,RepKClark,Democrat,http://pbs.twimg.com/media/EX0UD45XkAApBFO.jpg,1260265785861210112_e776453e07d0.jpg,tweet_images/1260265785861210112_e776453e07d0.jpg
1188607964057395201,RepAndyBiggsAZ,Republican,http://pbs.twimg.com/media/EH6maOdXYAAwb9j.jpg,1188607964057395201_29a7cb476c5e.jpg,tweet_images/1188607964057395201_29a7cb476c5e.jpg
1416067079577477121,RepHarshbarger,Republican,http://pbs.twimg.com/media/E6bhcs6XMAU7S4c.jpg,1416067079577477121_31007a827be5.jpg,tweet_images/1416067079577477121_31007a827be5.jpg
1416067079577477121,RepHarshbarger,Republican,http://pbs.twimg.com/media/E6bhcs4XIAQWktW.jpg,1416067079577477121_b86529f4153d.jpg,tweet_images/1416067079577477121_b86529f4153d.jpg
1416067079577477121,RepHarshbarger,Republican,http://pbs.twimg.com/media/E6bhcs5XsAEC-Nl.jpg,1416067079577477121_a9d5122fd039.jpg,tweet_images/1416067079577477121_a9d5122fd039.jpg
1621616044749082629,RepDustyJohnson,Republican,http://pbs.twimg.com/media/FoEinezXEAAzOzh.jpg,1621616044749082629_b1493d6df580.jpg,tweet_images/1621616044749082629_b1493d6df580.jpg
1441474435148656645,RepLindaSanchez,Democrat,http://pbs.twimg.com/media/FAEkTmYVIAYtqI1.jpg,1441474435148656645_e23ee3a57258.jpg,tweet_images/1441474435148656645_e23ee3a57258.jpg
1268991713059758080,RepNewhouse,Republican,http://pbs.twimg.com/media/EZwkwK0VAAAiJ-Y.jpg,1268991713059758080_a4b1b32351e5.jpg,tweet_images/1268991713059758080_a4b1b32351e5.jpg
995044089082122241,MikeKellyPA,Republican,http://pbs.twimg.com/media/Dc8aLdcWAAAj17h.jpg,995044089082122241_8f6653cfc7ab.jpg,tweet_images/995044089082122241_8f6653cfc7ab.jpg
927600716339990529,RepBarragan,Democrat,http://pbs.twimg.com/media/DN9_z1DXcAEsSAs.jpg,927600716339990529_0a886058cce7.jpg,tweet_images/927600716339990529_0a886058cce7.jpg
